1357516800.0,39
1357517400.0,48
1357518000.0,30
1357518600.0,27
1357519200.0,30
1357519800.0,20
1357520400.0,19
1357521000.0,7
1357521600.0,13
1357522200.0,19
1357522800.0,13
1357523400.0,5
1357524000.0,7
1357524600.0,2
1357525200.0,1
1357525800.0,3
1357526400.0,4
1357527000.0,12
1357528200.0,1
1357528800.0,1
1357530000.0,1
1357530600.0,4
1357531200.0,1
1357531800.0,2
1357532400.0,1
1357533000.0,4
1357534200.0,3
1357534800.0,2
1357535400.0,2
1357536000.0,1
1357537200.0,2
1357537800.0,4
1357538400.0,2
1357539000.0,1
1357539600.0,1
1357540200.0,9
1357540800.0,4
1357541400.0,6
1357542000.0,8
1357542600.0,17
1357543200.0,11
1357543800.0,18
1357544400.0,19
1357545000.0,19
1357545600.0,25
1357546200.0,30
1357546800.0,26
1357547400.0,43
1357548000.0,34
1357548600.0,19
1357549200.0,41
1357549800.0,46
1357550400.0,49
1357551000.0,62
1357551600.0,71
1357552200.0,70
1357552800.0,72
1357553400.0,57
1357554000.0,75
1357554600.0,61
1357555200.0,68
1357555800.0,81
1357556400.0,114
1357557000.0,95
1357557600.0,101
1357558200.0,105
1357558800.0,108
1357559400.0,110
1357560000.0,100
1357560600.0,131
1357561200.0,112
1357561800.0,109
1357562400.0,108
1357563000.0,117
1357563600.0,106
1357564200.0,81
1357564800.0,79
1357565400.0,94
1357566000.0,95
1357566600.0,83
1357567200.0,112
1357567800.0,103
1357568400.0,87
1357569000.0,118
1357569600.0,85
1357570200.0,97
1357570800.0,116
1357571400.0,108
1357572000.0,104
1357572600.0,95
1357573200.0,86
1357573800.0,108
1357574400.0,133
1357575000.0,103
1357575600.0,127
1357576200.0,105
1357576800.0,96
1357577400.0,93
1357578000.0,111
1357578600.0,97
1357579200.0,104
1357579800.0,117
1357580400.0,119
1357581000.0,127
1357581600.0,116
1357582200.0,107
1357582800.0,130
1357583400.0,130
1357584000.0,130
1357584600.0,87
1357585200.0,109
1357585800.0,100
1357586400.0,132
1357587000.0,145
1357587600.0,131
1357588200.0,134
1357588800.0,148
1357589400.0,137
1357590000.0,176
1357590600.0,179
1357591200.0,141
1357591800.0,141
1357592400.0,146
1357593000.0,138
1357593600.0,164
1357594200.0,141
1357594800.0,137
1357595400.0,150
1357596000.0,132
1357596600.0,137
1357597200.0,117
1357597800.0,129
1357598400.0,119
1357599000.0,99
1357599600.0,80
1357600200.0,62
1357600800.0,77
1357601400.0,73
1357602000.0,59
1357602600.0,26
