1357516800.0,25
1357517400.0,15
1357518000.0,20
1357518600.0,15
1357519200.0,14
1357519800.0,10
1357520400.0,13
1357521000.0,7
1357521600.0,5
1357522200.0,8
1357522800.0,12
1357523400.0,8
1357524000.0,13
1357524600.0,7
1357525200.0,10
1357525800.0,5
1357526400.0,7
1357527000.0,5
1357527600.0,6
1357528200.0,9
1357528800.0,5
1357529400.0,2
1357530600.0,1
1357531200.0,3
1357531800.0,3
1357532400.0,1
1357533000.0,7
1357534200.0,6
1357534800.0,3
1357535400.0,8
1357536000.0,3
1357536600.0,3
1357537200.0,4
1357537800.0,2
1357538400.0,2
1357539000.0,6
1357539600.0,1
1357540200.0,7
1357540800.0,8
1357541400.0,4
1357542000.0,6
1357542600.0,9
1357543200.0,4
1357543800.0,15
1357544400.0,5
1357545000.0,9
1357545600.0,9
1357546200.0,19
1357546800.0,15
1357547400.0,13
1357548000.0,19
1357548600.0,35
1357549200.0,15
1357549800.0,23
1357550400.0,27
1357551000.0,34
1357551600.0,57
1357552200.0,33
1357552800.0,39
1357553400.0,64
1357554000.0,30
1357554600.0,45
1357555200.0,41
1357555800.0,48
1357556400.0,43
1357557000.0,42
1357557600.0,41
1357558200.0,42
1357558800.0,59
1357559400.0,52
1357560000.0,53
1357560600.0,74
1357561200.0,92
1357561800.0,65
1357562400.0,63
1357563000.0,70
1357563600.0,54
1357564200.0,59
1357564800.0,60
1357565400.0,53
1357566000.0,64
1357566600.0,68
1357567200.0,57
1357567800.0,70
1357568400.0,43
1357569000.0,45
1357569600.0,61
1357570200.0,63
1357570800.0,72
1357571400.0,64
1357572000.0,50
1357572600.0,47
1357573200.0,70
1357573800.0,63
1357574400.0,68
1357575000.0,70
1357575600.0,41
1357576200.0,51
1357576800.0,51
1357577400.0,44
1357578000.0,70
1357578600.0,67
1357579200.0,56
1357579800.0,47
1357580400.0,44
1357581000.0,45
1357581600.0,73
1357582200.0,43
1357582800.0,46
1357583400.0,40
1357584000.0,34
1357584600.0,40
1357585200.0,42
1357585800.0,34
1357586400.0,40
1357587000.0,51
1357587600.0,46
1357588200.0,52
1357588800.0,42
1357589400.0,46
1357590000.0,59
1357590600.0,54
1357591200.0,61
1357591800.0,48
1357592400.0,42
1357593000.0,51
1357593600.0,41
1357594200.0,43
1357594800.0,36
1357595400.0,26
1357596000.0,28
1357596600.0,32
1357597200.0,29
1357597800.0,34
1357598400.0,28
1357599000.0,17
1357599600.0,25
1357600200.0,20
1357600800.0,40
1357601400.0,15
1357602000.0,12
1357602600.0,22
1357603200.0,25
1357603800.0,19
1357604400.0,6
1357605000.0,8
1357605600.0,6
1357606200.0,8
1357606800.0,12
1357607400.0,4
1357608000.0,8
1357608600.0,3
1357609200.0,8
1357609800.0,3
1357610400.0,3
1357611600.0,1
1357612800.0,2
1357614000.0,1
1357614600.0,6
1357615200.0,1
1357615800.0,2
1357617000.0,4
1357617600.0,1
1357618200.0,1
1357620000.0,1
1357621200.0,3
1357621800.0,2
1357622400.0,3
1357623000.0,2
1357624200.0,4
1357624800.0,2
1357625400.0,2
1357626000.0,1
1357626600.0,4
1357627200.0,3
1357627800.0,4
1357628400.0,2
1357629000.0,12
1357629600.0,4
1357630200.0,7
1357630800.0,5
1357631400.0,10
1357632000.0,17
1357632600.0,18
1357633200.0,18
1357633800.0,26
1357634400.0,22
1357635000.0,24
1357635600.0,23
1357636200.0,26
1357636800.0,52
1357637400.0,53
1357638000.0,25
1357638600.0,31
1357639200.0,30
1357639800.0,46
1357640400.0,51
1357641000.0,37
1357641600.0,42
1357642200.0,41
1357642800.0,66
1357643400.0,53
1357644000.0,51
1357644600.0,41
1357645200.0,69
1357645800.0,68
1357646400.0,63
1357647000.0,74
1357647600.0,68
1357648200.0,80
1357648800.0,44
1357649400.0,31
1357650000.0,75
1357650600.0,61
1357651200.0,64
1357651800.0,67
1357652400.0,64
1357653000.0,52
1357653600.0,51
1357654200.0,35
1357654800.0,35
1357655400.0,52
1357656000.0,51
1357656600.0,45
1357657200.0,46
1357657800.0,69
1357658400.0,58
1357659000.0,48
1357659600.0,62
1357660200.0,62
1357660800.0,46
1357661400.0,60
1357662000.0,61
1357662600.0,42
1357663200.0,44
1357663800.0,66
1357664400.0,52
1357665000.0,47
1357665600.0,45
1357666200.0,66
1357666800.0,55
1357667400.0,49
1357668000.0,68
1357668600.0,70
1357669200.0,53
1357669800.0,62
1357670400.0,57
1357671000.0,57
1357671600.0,52
1357672200.0,49
1357672800.0,56
1357673400.0,57
1357674000.0,40
1357674600.0,54
1357675200.0,42
1357675800.0,42
1357676400.0,45
1357677000.0,43
1357677600.0,51
1357678200.0,31
1357678800.0,28
1357679400.0,37
1357680000.0,39
1357680600.0,39
1357681200.0,47
1357681800.0,35
1357682400.0,29
1357683000.0,22
1357683600.0,26
1357684200.0,34
1357684800.0,18
1357685400.0,23
1357686000.0,22
1357686600.0,36
1357687200.0,31
1357687800.0,13
1357688400.0,9
1357689000.0,11
1357689600.0,15
1357690200.0,14
1357690800.0,19
1357691400.0,11
