1357516800.0,52
1357517400.0,43
1357518000.0,35
1357518600.0,31
1357519200.0,19
1357519800.0,13
1357520400.0,14
1357521000.0,12
1357521600.0,17
1357522200.0,11
1357522800.0,9
1357523400.0,3
1357524000.0,9
1357524600.0,7
1357525200.0,4
1357525800.0,4
1357527000.0,1
1357527600.0,4
1357528200.0,5
1357528800.0,3
1357531200.0,2
1357531800.0,9
1357532400.0,1
1357533000.0,5
1357534200.0,2
1357534800.0,1
1357535400.0,2
1357536000.0,2
1357536600.0,4
1357537200.0,6
1357537800.0,9
1357538400.0,1
1357539000.0,5
1357539600.0,4
1357540200.0,7
1357540800.0,10
1357541400.0,19
1357542000.0,17
1357542600.0,14
1357543200.0,8
1357543800.0,16
1357544400.0,23
1357545000.0,25
1357545600.0,18
1357546200.0,43
1357546800.0,25
1357547400.0,16
1357548000.0,32
1357548600.0,21
1357549200.0,23
1357549800.0,23
1357550400.0,40
1357551000.0,22
1357551600.0,39
1357552200.0,35
1357552800.0,44
1357553400.0,46
1357554000.0,62
1357554600.0,52
1357555200.0,49
1357555800.0,55
1357556400.0,44
1357557000.0,55
1357557600.0,50
1357558200.0,65
1357558800.0,68
1357559400.0,71
1357560000.0,71
1357560600.0,84
1357561200.0,64
1357561800.0,93
1357562400.0,77
1357563000.0,63
1357563600.0,70
1357564200.0,80
1357564800.0,65
1357565400.0,65
1357566000.0,87
1357566600.0,59
1357567200.0,62
1357567800.0,81
1357568400.0,86
1357569000.0,83
1357569600.0,84
1357570200.0,99
1357570800.0,74
1357571400.0,98
1357572000.0,72
1357572600.0,71
1357573200.0,69
1357573800.0,48
1357574400.0,59
1357575000.0,80
1357575600.0,50
1357576200.0,59
1357576800.0,67
1357577400.0,57
1357578000.0,56
1357578600.0,77
1357579200.0,84
1357579800.0,62
1357580400.0,71
1357581000.0,83
1357581600.0,91
1357582200.0,76
1357582800.0,71
1357583400.0,74
1357584000.0,85
1357584600.0,78
1357585200.0,95
1357585800.0,112
1357586400.0,128
1357587000.0,74
1357587600.0,133
1357588200.0,119
1357588800.0,93
1357589400.0,123
1357590000.0,123
